,text,label,label_name,text_clean
1143,ive got no brothers in the family i feel incredibly blessed to be gifted with sisters who drive me up the wall and who also happens to be the ones who make me feel most comfortable being myself,1,joy,ive got no brothers in the family i feel incredibly blessed to be gifted with sisters who drive me up the wall and who also happens to be the ones who make me feel most comfortable being myself
1144,i have gone to kitoben and worked with the children and on the playground i feel very joyful to be able to be working for others,1,joy,i have gone to kitoben and worked with the children and on the playground i feel very joyful to be able to be working for others
1145,im feeling pretty contented too having an instructor to assist me with higher level math again for a while is very helpful,1,joy,im feeling pretty contented too having an instructor to assist me with higher level math again for a while is very helpful
1146,i feel that learning more about animals and the amazing things they can do just points to a wondrous creator,1,joy,i feel that learning more about animals and the amazing things they can do just points to a wondrous creator
1147,i feel really terrific so far,1,joy,i feel really terrific so far
1148,i can t even stand this feeling because i realize that everything is for nothing i will never be with you and i will never see you in my life it hurts but i keep supporting you,1,joy,i can t even stand this feeling because i realize that everything is for nothing i will never be with you and i will never see you in my life it hurts but i keep supporting you
1149,i feel a little more relaxed,1,joy,i feel a little more relaxed
1150,i still feel brave when i walk into the saudi perfume scented terminal at dulles where my flight will leave from in an hour,1,joy,i still feel brave when i walk into the saudi perfume scented terminal at dulles where my flight will leave from in an hour
1151,i would estimate that when i speak nepali i feel about as intelligent as when i speak english with german i feel about as intelligent and with spanish i feel about as intelligent,1,joy,i would estimate that when i speak nepali i feel about as intelligent as when i speak english with german i feel about as intelligent and with spanish i feel about as intelligent
1152,ive worked really hard all year to try to make each child in the class feel like they are valued,1,joy,ive worked really hard all year to try to make each child in the class feel like they are valued
